date,text,username,location,retweetcount,likecount,source,cleaned_text,Processed_Tweets,polarity,Sentiment
2022-10-16 15:11:25+00:00,"#DataFestAfrica22 Day_1
#DFA22
@Mariam_nife
It was insightful and educating.
Meeting new people and networking. It was a whole lot experience. I got to know a whole lot of opportunities and roles in  Data_Space.
Thumbs👍👍 up to the organizers.
@DavidAbu_ @AhmedOyelowo https://t.co/Ean0C4EOhI",fattykenny007,lagos nigeria,0,1,Twitter for Android, day_it was insightful and educatingmeeting new people and networking it was a whole lot experience i got to know a whole lot of opportunities and roles in  data_spacethumbs up to the organizers  ,day_it insightful educatingmeeting new people networking whole lot experience got know whole lot opportunity role data_spacethumbs organizer,0.1787878787878788,Positive
2022-10-16 15:11:03+00:00,"In 2 days I've become active again on Twitter, and I'm so excited with the engagements from my fellow data benders after how many years😁😁🤣 All thanks to @DataFestAfrica  my energy and purpose is back on track. Set to take over the world. #DataFestAfrica 💃💃🤸‍♀️🤸‍♀️ motivated. https://t.co/fYy3VfBgue",DivineApemaa,federal capital territory nig,0,1,Twitter for Android,in  days ive become active again on twitter and im so excited with the engagements from my fellow data benders after how many years🤣 all thanks to   my energy and purpose is back on track set to take over the world  🤸‍♀️🤸‍♀️ motivated ,day become active twitter excited engagement fellow data bender many years🤣 thanks energy purpose back track set take world 🤸‍♀️🤸‍♀️ motivated,0.18833333333333332,Positive
2022-10-16 15:10:49+00:00,"Massive and successful!💙❤️
It's time to sign up for the Data Cloud Skill challenge and participate.

https://t.co/kwpHU3ttyc

#DataFestAfrica22 https://t.co/dJdfKYKRtj",TheOyinbooke,global,12,43,Twitter for Android,massive and successful❤️its time to sign up for the data cloud skill challenge and participate ,massive successful❤️its time sign data cloud skill challenge participate,0.0,Positive
2022-10-16 15:09:58+00:00,@Bi_oluwa_ti_fe @Rita_tyna @DataFestAfrica You see it too right 😂😂 only @Rita_tyna is not seeing it,malcom_okonkwo,Unknown,0,0,Twitter for iPhone,   you see it too right  only  is not seeing it,see right seeing,0.2857142857142857,Positive
2022-10-16 15:09:38+00:00,@Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica Don’t worry I can work my way to the top 😂,malcom_okonkwo,Unknown,0,1,Twitter for iPhone,   dont worry i can work my way to the top ,worry work way top,0.5,Positive
2022-10-16 15:09:20+00:00,@Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica I’m hurt 😭 https://t.co/ZrRyRGDNs0,malcom_okonkwo,Unknown,0,0,Twitter for iPhone,   im hurt  ,hurt,0.0,Positive
2022-10-16 15:05:56+00:00,@kachiengineers @DataFestAfrica Beautiful,Blanoic,lagos nigeria,0,0,Twitter for Android,  beautiful,beautiful,0.85,Positive
2022-10-16 15:04:19+00:00,@Rita_tyna @KhennieNectar @Bi_oluwa_ti_fe @DataFestAfrica Yes you can answer Tina Malcom 😁,malcom_okonkwo,Unknown,0,3,Twitter for iPhone,    yes you can answer tina malcom ,yes answer tina malcom,0.0,Positive
2022-10-16 15:04:11+00:00,@Rita_tyna @KhennieNectar @Bi_oluwa_ti_fe @DataFestAfrica 😭😭 you have broken my heart,malcom_okonkwo,Unknown,0,1,Twitter for iPhone,     you have broken my heart,broken heart,-0.4,Negative
2022-10-16 15:03:49+00:00,"@Rita_tyna @malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica Now @malcom_okonkwo we can talk about payment

😂😂😂🤣🤣🤣",KhennieNectar,nigeria,0,1,Twitter for Android,    now  we can talk about payment🤣🤣🤣,talk payment🤣🤣🤣,0.0,Positive
2022-10-16 15:02:55+00:00,@KhennieNectar @malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica Na the only thing wey fit make me change my mind 😂,Rita_tyna,lagos nigeria,0,1,Twitter for Android,    na the only thing wey fit make me change my mind ,na thing wey fit make change mind,0.4,Positive
2022-10-16 15:02:00+00:00,"@Rita_tyna @malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica Wahala yaf burst

Malcom doh.

You can add Malcom sha

Disclaimer: I never see shishi from the Team Nova money oh 🤣🤣🤣

Just a concerned Data Fellow 😂😂",KhennieNectar,nigeria,0,1,Twitter for Android,    wahala yaf burstmalcom dohyou can add malcom shadisclaimer i never see shishi from the team nova money oh 🤣🤣🤣just a concerned data fellow ,wahala yaf burstmalcom dohyou add malcom shadisclaimer never see shishi team nova money oh 🤣🤣🤣just concerned data fellow,0.0,Positive
2022-10-16 15:01:31+00:00,@malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica It's not you..,Rita_tyna,lagos nigeria,0,1,Twitter for Android,   its not you,,0.0,Positive
2022-10-16 15:00:53+00:00,@malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica Malcom don't let me brother zone you ok,Rita_tyna,lagos nigeria,0,2,Twitter for Android,   malcom dont let me brother zone you ok,malcom let brother zone ok,0.5,Positive
2022-10-16 15:00:36+00:00,"Well I made new amazing friends with like minds and passion, sessions were amazing. One thing I would say is the coordination was top notch, everything seem so organized. Kudos to the team, organisers and sponsors of @DataFestAfrica #DataFestAfrica22 https://t.co/fUwizwLxmG",DivineApemaa,federal capital territory nig,0,0,Twitter for Android,well i made new amazing friends with like minds and passion sessions were amazing one thing i would say is the coordination was top notch everything seem so organized kudos to the team organisers and sponsors of   ,well made new amazing friend like mind passion session amazing one thing would say coordination top notch everything seem organized kudos team organiser sponsor,0.4590909090909091,Positive
2022-10-16 15:00:23+00:00,@KhennieNectar @malcom_okonkwo @Bi_oluwa_ti_fe @DataFestAfrica Me I wan change name biko,Rita_tyna,lagos nigeria,0,2,Twitter for Android,    me i wan change name biko,wan change name biko,-0.2,Negative
2022-10-16 14:59:52+00:00,"@malcom_okonkwo @Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica Malcom dey shoot shot.

@Rita_tyna

You wouldn't need the name change though 😂😂

Fingers crossed",KhennieNectar,nigeria,0,2,Twitter for Android,    malcom dey shoot shotyou wouldnt need the name change though fingers crossed,malcom dey shoot shotyou need name change though finger crossed,0.0,Positive
2022-10-16 14:56:44+00:00,"SELECT 
ROUND(565.3754854, 2) AS Two_Decimal_places,
ROUND(565.3754854, -1) AS Nearest_Ten,
ROUND(565.3754854, -2) AS Nearest_hundred;
What are your thoughts?
#RT #DataFestAfrica22 #dataviz #DataScience #DataAnalytics #DataisoxygenAt3 #Bisola #Sanusi #valvrave https://t.co/qA7OlH1GP7",delumba1,lagos nigeria,0,0,Twitter Web App,select round( ) as two_decimal_placesround( -) as nearest_tenround( -) as nearest_hundred;what are your thoughts         ,select round ( ) two_decimal_placesround ( - ) nearest_tenround ( - ) nearest_hundred ; thought,-0.2,Negative
2022-10-16 14:56:26+00:00,@Jhoie__ @DataFestAfrica @madeofAjala Unilag has a new admirer🌚,osyndavinci,ba sing se,0,0,Twitter for Android,   unilag has a new admirer,unilag new admirer,0.13636363636363635,Positive
2022-10-16 14:50:37+00:00,"@Yinkaoke @jennifer_ebe @DataFestAfrica I saw her stepping out yesterday, I thought she was gonna be back, 😢😢, I missed. Great session.",promiseakwaowo,lagos nigeria,0,0,Twitter for iPhone,   i saw her stepping out yesterday i thought she was gonna be back  i missed great session,saw stepping yesterday thought gon na back missed great session,0.4,Positive
2022-10-16 14:45:29+00:00,"It was nice meeting y'all. I had great experience. See you again at #DataFestAfrica23 💃🏽

#DataFestAfrica22 https://t.co/uj3fk77PE2",ay0_0la,in ralph kimballs head,0,7,Twitter for Android,it was nice meeting yall i had great experience see you again at   ,nice meeting yall great experience see,0.7,Positive
2022-10-16 14:45:20+00:00,"@DataFestAfrica is one of the best in-person events I've attended. 2k+ lovers of data gathered together to learn and grow.

I met @LeboMadise and Joshua for the first time, connected with Student Ambassadors and shared opportunities at Microsoft with people who visited the booth. https://t.co/JQl8s09aaS",japhletnwamu,edo nigeria,0,4,Twitter for Android, is one of the best in-person events ive attended k+ lovers of data gathered together to learn and growi met  and joshua for the first time connected with student ambassadors and shared opportunities at microsoft with people who visited the booth ,one best in-person event attended k+ lover data gathered together learn growi met joshua first time connected student ambassador shared opportunity microsoft people visited booth,0.625,Positive
2022-10-16 14:43:04+00:00,"@DataFestAfrica I no win mifi😩🥺😤😣#day1 #day2
But we move, nothing go make me snooze next year make I no loose again😁 can't wait for #datafestCommunity23 🥺😩😩
#DataFestAfrica22 was packed 🤗😊(no CAP) https://t.co/DWtmSyD5rn",MartinsIsabel13,lagos nigeria,0,6,Twitter for Android, i no win mifi🥺 but we move nothing go make me snooze next year make i no loose again cant wait for  🥺 was packed 🤗(no cap) ,win mifi🥺 move nothing go make snooze next year make loose cant wait packed ( cap ),0.24102564102564106,Positive
2022-10-16 14:40:11+00:00,"@Bi_oluwa_ti_fe @DataFestAfrica I actually met a beautiful lady, bright and very young.
Who knows😂",AkaBlessAlinta,lagos nigeria,0,0,Twitter for Android,  i actually met a beautiful lady bright and very youngwho knows,actually met beautiful lady bright youngwho know,0.5166666666666667,Positive
2022-10-16 14:34:34+00:00,"I didn't attend tho, buh I love love all tweets I've seen so far. #DataFestAfrica22 
@DataFestAfrica https://t.co/pXu2HWKsG9",Chinecherem_Pe,Unknown,0,0,Twitter for Android,i didnt attend tho buh i love love all tweets ive seen so far   ,attend tho buh love love tweet seen far,0.3666666666666667,Positive
2022-10-16 14:32:44+00:00,Every project you work on should be able to tell a story your target audience can relate with. How data literate is your organisation?🤷‍♀️ #DataFestAfrica22  was a beautiful experience🥰🥰🥰 https://t.co/DMg3l9hUHx,DivineApemaa,federal capital territory nig,0,1,Twitter for Android,every project you work on should be able to tell a story your target audience can relate with how data literate is your organisation🤷‍♀️   was a beautiful experience🥰🥰🥰 ,every project work able tell story target audience relate data literate organisation🤷‍♀️ beautiful experience🥰🥰🥰,0.675,Positive
2022-10-16 14:28:03+00:00,@Seriki_Opeyemi_ @DataFestAfrica Okay 😁,ZaynabKareem2,Unknown,0,0,Twitter for Android,  okay ,okay,0.5,Positive
2022-10-16 14:27:42+00:00,"It was an amazing festival.
Next year will be full of positive growth and progress report. @datafestafrica, you delivered beyond expectations.

@DavidAbu_ 
@TheOyinbooke 
@saltypip 
@GiftOjeabulu_ 
@Yinkaoke 
 and other organizers that I can't remember. Thank you 💕
We love you! https://t.co/SiqzJOReXs",AmarachiUgagbe,port harcourt,0,2,Twitter for Android,it was an amazing festivalnext year will be full of positive growth and progress report  you delivered beyond expectations      and other organizers that i cant remember thank you we love you ,amazing festivalnext year full positive growth progress report delivered beyond expectation organizer cant remember thank love,0.4193181818181818,Positive
2022-10-16 14:27:42+00:00,Thanks to everyone @DataFestAfrica who made it happen. 🙌🏽,doziigeorge2,Unknown,0,0,Twitter Web App,thanks to everyone  who made it happen ,thanks everyone made happen,0.2,Positive
2022-10-16 14:24:23+00:00,@abdulsamodazeez @Bi_oluwa_ti_fe @DataFestAfrica @CrownThirst 😂😂abeg abeg na you find for me abi,Artemis1511,lagos nigeria,0,0,Twitter for Android,    abeg abeg na you find for me abi,abeg abeg na find abi,0.0,Positive
2022-10-16 14:23:15+00:00,@FrankFelixAI @Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica @CrownThirst I'm very sure na him,abdulsamodazeez,lagos nigeria,0,1,Twitter for Android,     im very sure na him,sure na,0.5,Positive
2022-10-16 14:21:06+00:00,"@Bi_oluwa_ti_fe @DataFestAfrica Our eyes later peel jarey🥺😢😭

🤣🤣🤣 but @Artemis1511 and @CrownThirst later found their missing ribs sha 

Congratulations to them, we wey no see we go again #DataFestAfrica23",abdulsamodazeez,lagos nigeria,0,0,Twitter for Android,  our eyes later peel jarey🥺🤣🤣🤣 but  and  later found their missing ribs sha congratulations to them we wey no see we go again ,eye later peel jarey🥺🤣🤣🤣 later found missing rib sha congratulation wey see go,-0.06666666666666667,Negative
2022-10-16 14:18:45+00:00,@ssindy55 @DataFestAfrica Congratulations ma'am,iam_mcsolomon,lagos nigeria,0,1,Twitter for Android,  congratulations maam,congratulation maam,0.0,Positive
2022-10-16 14:05:42+00:00,"I can't listen to Last Last without thinking of Sara Pinheiro from Acronis😂😂
(Only #DataFestAfrica22 people will understand this tweet)
#dfa22 #DFA23",kachiengineers,lagos nigeria,0,8,Twitter for Android,i cant listen to last last without thinking of sara pinheiro from acronis(only  people will understand this tweet) ,cant listen last last without thinking sara pinheiro acronis ( people understand tweet ),0.0,Positive
2022-10-16 14:04:28+00:00,"I'm sorry it was a bit late.
That was the result of my travails at #DataFestAfrica22 .",theonlyCrux,Unknown,0,0,Twitter for Android,im sorry it was a bit latethat was the result of my travails at  ,sorry bit latethat result travail,-0.5,Negative
2022-10-16 14:04:17+00:00,@BenedictEjelonu @DataFestAfrica @malcom_okonkwo @LittleFireNenye @DavidAbu_ @GiftOjeabulu_ @TheOyinbooke @PauloDaguvnor Congratulations 👏,debolamii,surulere lagos,0,0,Twitter for Android,        congratulations ,congratulation,0.0,Positive
2022-10-16 14:01:58+00:00,"@feranmi_sax @DataFestAfrica @flora_oladipupo @FrankFelixAI He didn’t want to give me rice ooo, 😂",promiseakwaowo,lagos nigeria,0,0,Twitter for iPhone,    he didnt want to give me rice ooo ,want give rice ooo,0.0,Positive
2022-10-16 14:00:32+00:00,Please read Mr President's speech to ICAN. @PeterObi will be invited to @DataFestAfrica next year as a speaker too. We remain #OBIDIENTS https://t.co/K0VlIuz3KO,Kenny4yours,lashi,0,0,Twitter Web App,please read mr presidents speech to ican  will be invited to  next year as a speaker too we remain  ,please read mr president speech ican invited next year speaker remain,0.0,Positive
2022-10-16 13:57:58+00:00,It was a great experience having @DataFestAfrica many intelligent minds packed up in the same room sharing ideas and being inspired. #DataFestAfrica22 #datafestafrica2022 https://t.co/UENuAFXUNQ,myheartrob2,Unknown,0,1,Twitter for iPhone,it was a great experience having  many intelligent minds packed up in the same room sharing ideas and being inspired   ,great experience many intelligent mind packed room sharing idea inspired,0.7000000000000001,Positive
2022-10-16 13:57:41+00:00,"When I checked your profile, I was like wow! It's a great pleasure to meet you @galileoeni 
#DataFestAfrica22 #DFA22 #datafestafrica22 https://t.co/H9sxnYOZuG",debolamii,surulere lagos,0,2,Twitter for Android,when i checked your profile i was like wow its a great pleasure to meet you     ,checked profile like wow great pleasure meet,0.45,Positive
2022-10-16 13:56:09+00:00,"@DataFestAfrica Kudos to the organisers for a great work. Great visionary  work by @DavidAbu_ 
My best moment was Dr @bayoadekanmbi speech - factual, proven, real &amp; believable- career building is strategic &amp; not a social media hype. Also, great events do not make great people but great decision",Kenny4yours,lashi,0,3,Twitter Web App, kudos to the organisers for a great work great visionary  work by  my best moment was dr  speech - factual proven real &amp; believable- career building is strategic &amp; not a social media hype also great events do not make great people but great decision,kudos organiser great work great visionary work best moment dr speech - factual proven real & amp ; believable- career building strategic & amp ; social medium hype also great event make great people great decision,0.6370370370370371,Positive
2022-10-16 13:48:35+00:00,@deenoflife1 @DataFestAfrica Ohh I didn’t realize,Ifeoluwaaa__,in christ,0,0,Twitter Web App,  ohh i didnt realize,ohh realize,0.0,Positive
2022-10-16 13:46:48+00:00,@Bi_oluwa_ti_fe @FrankFelixAI @Rita_tyna @DataFestAfrica Not me🥲🥲😂,CrownThirst,canada at last,0,1,Twitter for iPhone,    not me🥲🥲,me🥲🥲,0.0,Positive
2022-10-16 13:45:52+00:00,Congratulations guys!!! Toast to a great @DataFestAfrica https://t.co/SG4zz3pwPX,Kenny4yours,lashi,0,0,Twitter Web App,congratulations guys toast to a great  ,congratulation guy toast great,0.8,Positive
2022-10-16 13:40:57+00:00,@dedoyin_xx @CCoolbyte @DataGuy__ @DataFestAfrica I like what you share. The image.,balogunnoag,lekki,0,3,Twitter for iPhone,    i like what you share the image,like share image,0.0,Positive
2022-10-16 13:35:30+00:00,@JessicaOjo__ @DataFestAfrica Funny how I identify this shadow 😊,deenoflife1,lagos nigeria,0,0,Twitter for iPhone,  funny how i identify this shadow ,funny identify shadow,0.25,Positive
2022-10-16 13:29:42+00:00,"@SalimOpines @saheedniyi_02 @sammyabams @CrownThirst @vicradon @flora_oladipupo @japhletnwamu @bumie_rose @mlsanigeria @DataFestAfrica Because I no get money, you no tag me.
God Abeg!!!",theonlyCrux,Unknown,0,0,Twitter for Android,          because i no get money you no tag megod abeg,get money tag megod abeg,0.0,Positive
2022-10-16 13:29:37+00:00,@FrankFelixAI @Rita_tyna @DataFestAfrica @CrownThirst @Rita_tyna are you sure it's not @CrownThirst you are looking for?,Bi_oluwa_ti_fe,lagos nigeria,0,0,Twitter Web App,     are you sure its not  you are looking for,sure looking,0.5,Positive
2022-10-16 13:28:04+00:00,@Femi_OfMainland @DataFestAfrica I did not oo...till next year😹,Bi_oluwa_ti_fe,lagos nigeria,0,0,Twitter Web App,  i did not ootill next year,ootill next year,0.0,Positive
2022-10-16 13:27:22+00:00,@Ifeoluwaaa__ @DataFestAfrica We sat close to eachother though. Nice to meet you here😊,deenoflife1,lagos nigeria,0,0,Twitter for iPhone,  we sat close to eachother though nice to meet you here,sat close eachother though nice meet,0.6,Positive
2022-10-16 13:25:44+00:00,@CrownThirst @Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica Ok boss🙂,FrankFelixAI,lagos nigeria,0,1,Twitter for Android,    ok boss,ok bos,0.5,Positive
2022-10-16 13:24:15+00:00,@suchararegem @DataFestAfrica Good to have you at the event,deenoflife1,lagos nigeria,0,0,Twitter for iPhone,  good to have you at the event,good event,0.7,Positive
2022-10-16 13:21:10+00:00,@MeetIjeoma @DataFestAfrica You are a beauriii,Glamaureen_,enugu nigeria,0,1,Twitter for Android,  you are a beauriii,beauriii,0.0,Positive
2022-10-16 13:18:59+00:00,"Proud to be a happy volunteer for #DataFestAfrica22. Although I didn't get to attend on the first day due to work, I made sure I showed up yesterday against all odds. The smile is evidence. Looking forward to 2023🚀. https://t.co/gucOSippdf",MeetIjeoma,nigeria,2,37,Twitter for iPhone,proud to be a happy volunteer for  although i didnt get to attend on the first day due to work i made sure i showed up yesterday against all odds the smile is evidence looking forward to  ,proud happy volunteer although get attend first day due work made sure showed yesterday odds smile evidence looking forward,0.42083333333333334,Positive
2022-10-16 13:11:42+00:00,"@FrankFelixAI @Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica FELIX!!!!

No embarrass me for public
Warn yourself",CrownThirst,canada at last,0,1,Twitter for iPhone,    felixno embarrass me for publicwarn yourself,felixno embarrass publicwarn,0.0,Positive
2022-10-16 13:04:56+00:00,@Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica A sharp babe👍,Ifeoluwaaa__,in christ,0,0,Twitter Web App,   a sharp babe,sharp babe,-0.125,Negative
2022-10-16 13:04:28+00:00,@sanusi_waris @Nasereliver @DataFestAfrica These data people dey whinee😭 aha me way dey find internship role make I take my first step,Artemis1511,lagos nigeria,0,0,Twitter for Android,   these data people dey whinee aha me way dey find internship role make i take my first step,data people dey whinee aha way dey find internship role make take first step,0.25,Positive
2022-10-16 13:03:45+00:00,The order vs The delivery #DataFestAfrica22 #datafestafrica2022 https://t.co/9ezKo9CErl,flexyray10,lagos nigeria,0,0,Twitter for iPhone,the order vs the delivery   ,order v delivery,0.0,Positive
2022-10-16 13:03:33+00:00,@TheOyinbooke @DataFestAfrica @DavidAbu_ @lee_stott @saltypip @Opiano_1 @GiftOjeabulu_ Lovely...,mouthedsam,nigeria,0,0,Twitter Web App,       lovely,lovely,0.5,Positive
2022-10-16 13:03:31+00:00,@malcom_okonkwo @Deh_yor @DataFestAfrica @DavidAbu_ @PauloDaguvnor @Nasereliver @KatwignDale @Ibeh_Dera @FrankFelixAI @CrownThirst Same here Malcolm 😂🫂. From here on out minimal whining o cuz how Datafest Hackathon winner go dey call me boss please and please,Artemis1511,lagos nigeria,0,1,Twitter for Android,          same here malcolm 🫂 from here on out minimal whining o cuz how datafest hackathon winner go dey call me boss please and please,malcolm minimal whining cuz hackathon winner go dey call bos please please,-0.1,Negative
2022-10-16 12:59:45+00:00,@Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica Why does this sound like @CrownThirst 😝😂,FrankFelixAI,lagos nigeria,0,0,Twitter for Android,   why does this sound like  ,sound like,0.4,Positive
2022-10-16 12:57:03+00:00,@Artemis1511 @Nasereliver @DataFestAfrica Bosses like you 🙌,sanusi_waris,ibadan,0,0,Twitter for Android,   bosses like you ,boss like,0.0,Positive
2022-10-16 12:55:43+00:00,"I attended Datafest Day 1 &amp;2... And yes, these are my reciepts😂🤭

#DataFestAfrica22 #datafestafrica2022 
@TheOyinbooke https://t.co/rNFOyVm5Nj",magaret225,Unknown,0,6,Twitter for Android,i attended datafest day  &amp; and yes these are my reciepts🤭   ,attended day & amp ; yes reciepts🤭,0.0,Positive
2022-10-16 12:54:46+00:00,"I had a really awesome time at #DataFestAfrica22.
I didn't just acquire knowledge, #DataFestAfrica22 also gave me mentors to continue my data journey🥰.
@generalgbemi009 @StephanieOkek13 @PauloDaguvnor.

Thank you @TheDataEngrDuke, @DavidAbu_ and the rest of the team.",_TheFeyi,Unknown,1,3,Twitter for Android,i had a really awesome time at i didnt just acquire knowledge  also gave me mentors to continue my data journey🥰  thank you   and the rest of the team,really awesome time acquire knowledge also gave mentor continue data journey🥰 thank rest team,1.0,Positive
2022-10-16 12:54:44+00:00,"@Rita_tyna @Bi_oluwa_ti_fe @DataFestAfrica This is a goal ooh, find data love, family will be analyzed and children will just be data",nwajiuto,lagos nigeria,0,0,Twitter for Android,   this is a goal ooh find data love family will be analyzed and children will just be data,goal ooh find data love family analyzed child data,0.5,Positive
2022-10-16 12:54:40+00:00,@Deh_yor @promiseakwaowo @Artemis1511 @DataFestAfrica @DavidAbu_ @PauloDaguvnor @Nasereliver @KatwignDale @Ibeh_Dera @FrankFelixAI @CrownThirst Hehe I find a way into that group and cause problems 😂,malcom_okonkwo,Unknown,0,2,Twitter for iPhone,           hehe i find a way into that group and cause problems ,hehe find way group cause problem,0.0,Positive
2022-10-16 12:54:17+00:00,@Deh_yor @Artemis1511 @DataFestAfrica @DavidAbu_ @PauloDaguvnor @Nasereliver @KatwignDale @Ibeh_Dera @FrankFelixAI @CrownThirst I’m glad I Met you my boss 🤲🏾,malcom_okonkwo,Unknown,0,1,Twitter for iPhone,          im glad i met you my boss 🤲,glad met bos,0.5,Positive
2022-10-16 12:52:52+00:00,@paystack @DataFestAfrica Hello please i wanted to deposit via transfer and transferred over…please what do i do now,kaluemm72313694,london ontario,0,0,Twitter for iPhone,  hello please i wanted to deposit via transfer and transferred over…please what do i do now,hello please wanted deposit via transfer transferred over…please,0.0,Positive
2022-10-16 12:52:13+00:00,@Bi_oluwa_ti_fe @DataFestAfrica But did you find???,Femi_OfMainland,lagos nigeria,0,1,Twitter for Android,  but did you find,find,0.0,Positive
2022-10-16 12:48:17+00:00,@promiseakwaowo @Artemis1511 @DataFestAfrica @DavidAbu_ @PauloDaguvnor @Nasereliver @malcom_okonkwo @KatwignDale @Ibeh_Dera @FrankFelixAI @CrownThirst 😂😂 we suppose create data fest arsenal group,Deh_yor,Unknown,0,4,Twitter for iPhone,            we suppose create data fest arsenal group,suppose create data fest arsenal group,0.0,Positive
2022-10-16 12:47:47+00:00,@Artemis1511 @DataFestAfrica @DavidAbu_ @PauloDaguvnor @Nasereliver @malcom_okonkwo @KatwignDale @Ibeh_Dera @FrankFelixAI @CrownThirst My oga!!! It was nice meeting you.,Deh_yor,Unknown,0,1,Twitter for iPhone,          my oga it was nice meeting you,oga nice meeting,0.6,Positive
2022-10-16 12:44:54+00:00,Tag the new friends you made at @DataFestAfrica with pictures when you see this tweet.,DataFestAfrica,africa ,5,15,Twitter for Android,tag the new friends you made at  with pictures when you see this tweet,tag new friend made picture see tweet,0.13636363636363635,Positive
2022-10-16 12:42:58+00:00,@dedoyin_xx @DataFestAfrica @DataGuy__ Exactly!!!!,IJnurse,nigeria,0,1,Twitter for Android,   exactly,exactly,0.25,Positive
2022-10-16 12:42:22+00:00,"Hi guys! As announced by @dbctraining  at the #DataFestAfrica22 that dbrownconsulting would be having a free bootcamp for analyst and financial modellers, kindly click this link to register https://t.co/k57FDVFNA0 you can share and tag people you know would be  interested.",_teevoc,lagos,0,2,Twitter Web App,hi guys as announced by   at the  that dbrownconsulting would be having a free bootcamp for analyst and financial modellers kindly click this link to register  you can share and tag people you know would be  interested,hi guy announced dbrownconsulting would free bootcamp analyst financial modeller kindly click link register share tag people know would interested,0.3125,Positive
2022-10-16 12:40:10+00:00,@IbukunOmojola @DataFestAfrica It was nice meeting you.,GiftOjeabulu_,lagos nigeria,0,0,Twitter for Android,  it was nice meeting you,nice meeting,0.6,Positive
2022-10-16 12:39:55+00:00,@malcom_okonkwo @jessica_xls @DataFestAfrica @Gem_mahh @vicSomadina @DavidAbu_ @AhmedOyelowo @GiftOjeabulu_ Congratulations Malcon,GlowOnyii,Unknown,0,1,Twitter for Android,        congratulations malcon,congratulation malcon,0.0,Positive
2022-10-16 12:37:06+00:00,Share your experience about @DataFestAfrica Under this thread.,DataFestAfrica,africa ,9,29,Twitter for Android,share your experience about  under this thread,share experience thread,0.0,Positive
2022-10-16 12:30:32+00:00,@BenedictEjelonu @malcom_okonkwo @LittleFireNenye @DataFestAfrica @DavidAbu_ @GiftOjeabulu_ @TheOyinbooke @PauloDaguvnor Congratulations bro 🎉,ObiChidubem_,we are global ,0,1,Twitter for Android,        congratulations bro ,congratulation bro,0.0,Positive
2022-10-16 12:29:24+00:00,@dev_babs @saheedniyi_02 @sammyabams @CrownThirst @vicradon @flora_oladipupo @japhletnwamu @bumie_rose @mlsanigeria @DataFestAfrica My sponsor!🥺🥺,SalimOpines,searching for the th hour,0,0,Twitter for Android,          my sponsor🥺🥺,sponsor🥺🥺,0.0,Positive
2022-10-16 12:29:23+00:00,"Congratulations to all the winners of Datathon @DataFestAfrica 
#DFA22 
#DataFestAfrica22 https://t.co/MMZGElROXY",adigun_sukoboy,ibadan nigeria,0,1,Twitter for Android,congratulations to all the winners of datathon    ,congratulation winner datathon,0.0,Positive
2022-10-16 12:25:51+00:00,@GiftOjeabulu_ @DataFestAfrica Same here,abdulsamodazeez,lagos nigeria,0,0,Twitter for Android,  same here,,0.0,Positive
2022-10-16 12:24:19+00:00,@MeetIjeoma @DataFestAfrica Beautiful,kenneth3230,lagos nigeria,0,1,Twitter for Android,  beautiful,beautiful,0.85,Positive
2022-10-16 12:22:05+00:00,@TomEkpot @TheOyinbooke @DataFestAfrica @DavidAbu_ @lee_stott @saltypip @Opiano_1 @GiftOjeabulu_ That’s the goal 🙏🏾,DataJayInTech,Unknown,0,1,Twitter for iPhone,        thats the goal ,thats goal,0.0,Positive
2022-10-16 12:20:54+00:00,@Artemis1511 @DataFestAfrica Just followed you,Seriki_Opeyemi_,lagos,0,1,Twitter for Android,  just followed you,followed,0.0,Positive
2022-10-16 12:20:25+00:00,@ZaynabKareem2 @DataFestAfrica Just followed you,Seriki_Opeyemi_,lagos,0,0,Twitter for Android,  just followed you,followed,0.0,Positive
2022-10-16 12:17:03+00:00,"@precillieo @steveddev @DataFestAfrica Nice sessions just that @steveddev who I presume my friend shade we the low code user, it unfair sha 😂😂😂",folorunso_ajala,ogun nigeria,0,1,Twitter for Android,   nice sessions just that  who i presume my friend shade we the low code user it unfair sha ,nice session presume friend shade low code user unfair sha,0.033333333333333326,Positive
2022-10-16 12:16:14+00:00,"It’s like I’m the only person that didn’t attend  #DataFestAfrica22 I don’t seem to have much mutuals in the Data Community too. If you see this tweet, Let’s connect on here.",SheWho_talks,undertheshadowofthealmighty,0,2,Twitter for iPhone,its like im the only person that didnt attend   i dont seem to have much mutuals in the data community too if you see this tweet lets connect on here,like person attend seem much mutuals data community see tweet let connect,0.2,Positive
